order_id,order_date,customer_id,customer_state,product_category,price,quantity,payment_type,order_status,freight_value,total_value
1440,2023-05-29,1415,RJ,Moda,1004.4,1,Boleto,Entregue,73.13,1077.53
1441,2023-03-22,1939,PR,Esporte,1449.21,2,Cartão de Crédito,Entregue,103.88,3002.3
1442,2023-08-03,1448,RJ,Esporte,1376.25,4,Cartão de Crédito,Entregue,53.8,5558.8
1443,2023-07-17,1086,SC,Esporte,769.23,4,Boleto,Entregue,43.26,3120.1800000000003
1444,2023-07-19,1100,MG,Moda,1198.81,1,Boleto,Entregue,97.53,1296.34
1445,2023-01-25,1007,SC,Moda,229.55,1,Pix,Entregue,46.94,276.49
1446,2023-03-30,1844,CE,Beleza,1466.83,2,Pix,Entregue,10.35,2944.0099999999998
1447,2023-09-25,1199,SP,Beleza,1447.6,4,Pix,Entregue,115.55,5905.95
1448,2023-05-23,1504,SC,Eletrônicos,270.68,2,Boleto,Entregue,75.13,616.49
1449,2023-02-28,1086,CE,Moda,470.15,4,Boleto,Em trânsito,100.15,1980.75
1450,2023-12-31,1042,RS,Moda,177.23,4,Cartão de Crédito,Entregue,100.78,809.6999999999999
1451,2023-01-26,1384,RJ,Moda,429.42,4,Pix,Entregue,17.31,1734.99
1452,2023-02-16,1620,RS,Beleza,1229.46,1,Cartão de Crédito,Entregue,28.79,1258.25
1453,2023-10-15,1434,SP,Esporte,586.12,4,Cartão de Crédito,Entregue,44.22,2388.7
1454,2023-09-23,1407,MG,Casa,159.94,4,Cartão de Crédito,Entregue,45.28,685.04
1455,2023-01-16,1482,CE,Beleza,533.07,4,Cartão de Crédito,Entregue,82.47,2214.75
1456,2023-07-18,1663,PR,Moda,1472.63,3,Pix,Entregue,78.54,4496.43
1457,2023-10-09,1016,SC,Beleza,955.63,1,Cartão de Crédito,Entregue,64.4,1020.03
1458,2023-03-27,1644,MG,Eletrônicos,641.76,3,Boleto,Em trânsito,33.24,1958.52
1459,2023-09-07,1147,PR,Moda,274.81,1,Boleto,Em trânsito,52.02,326.83
1460,2023-09-27,1276,PE,Eletrônicos,1479.68,2,Boleto,Entregue,69.8,3029.1600000000003
1461,2023-12-01,1231,SC,Moda,1236.65,3,Pix,Entregue,61.48,3771.4300000000003
1462,2023-04-27,1825,RS,Beleza,443.77,2,Cartão de Crédito,Cancelado,24.0,911.54
1463,2023-01-07,1926,RJ,Esporte,133.0,4,Pix,Em trânsito,81.45,613.45
1464,2023-05-17,1365,CE,Casa,113.24,2,Cartão de Crédito,Entregue,18.04,244.51999999999998
1465,2023-06-25,1227,SP,Eletrônicos,206.96,2,Pix,Entregue,51.6,465.52000000000004
1466,2023-11-24,1650,SP,Beleza,883.73,2,Pix,Em trânsito,88.1,1855.56
1467,2023-11-11,1435,RS,Esporte,1395.28,2,Cartão de Crédito,Entregue,12.2,2802.7599999999998
1468,2023-08-03,1398,BA,Beleza,760.21,1,Pix,Entregue,72.7,832.9100000000001
1469,2023-03-23,1210,SP,Eletrônicos,1269.13,3,Cartão de Crédito,Entregue,46.8,3854.1900000000005
1470,2023-08-11,1390,CE,Casa,685.45,1,Boleto,Em trânsito,10.97,696.4200000000001
1471,2023-04-13,1498,RS,Beleza,1071.62,1,Boleto,Cancelado,30.94,1102.56
1472,2023-09-30,1539,MG,Moda,1105.85,1,Boleto,Entregue,113.5,1219.35
1473,2023-01-14,1562,SP,Esporte,285.73,2,Pix,Entregue,67.33,638.7900000000001
1474,2023-06-08,1490,RS,Beleza,560.99,1,Boleto,Entregue,119.69,680.6800000000001
1475,2023-06-01,1441,CE,Esporte,966.83,3,Cartão de Crédito,Cancelado,67.73,2968.2200000000003
1476,2023-04-18,1260,SC,Moda,133.92,1,Boleto,Entregue,69.83,203.75
1477,2023-07-07,1772,SC,Casa,561.46,4,Boleto,Em trânsito,53.1,2298.94
1478,2023-10-28,1349,SP,Casa,816.16,2,Pix,Entregue,44.1,1676.4199999999998
1479,2023-04-08,1351,RJ,Moda,1494.45,4,Cartão de Crédito,Cancelado,37.67,6015.47
1480,2023-05-11,1519,SC,Esporte,727.56,3,Pix,Entregue,47.78,2230.46
1481,2023-10-20,1319,RJ,Beleza,1229.6,3,Pix,Entregue,60.58,3749.3799999999997
1482,2023-06-20,1137,MG,Moda,665.14,3,Cartão de Crédito,Entregue,31.12,2026.54
1483,2023-07-02,1549,RS,Eletrônicos,1200.69,3,Pix,Entregue,34.74,3636.81
1484,2023-12-30,1622,PR,Esporte,905.26,1,Cartão de Crédito,Cancelado,39.87,945.13
1485,2023-02-08,1991,CE,Casa,1333.3,2,Boleto,Entregue,59.42,2726.02
1486,2023-01-15,1367,RS,Moda,634.09,3,Cartão de Crédito,Entregue,81.81,1984.08
1487,2023-01-04,1219,CE,Casa,918.33,4,Cartão de Crédito,Entregue,104.18,3777.5
1488,2023-12-15,1336,MG,Esporte,956.13,3,Cartão de Crédito,Em trânsito,41.58,2909.97
1489,2023-07-29,1222,PE,Casa,643.55,2,Pix,Entregue,30.21,1317.31
1490,2023-06-10,1647,SP,Moda,242.14,4,Cartão de Crédito,Entregue,51.67,1020.2299999999999
1491,2023-01-16,1767,CE,Esporte,167.53,4,Cartão de Crédito,Cancelado,108.38,778.5
1492,2023-04-18,1359,CE,Eletrônicos,54.51,4,Cartão de Crédito,Entregue,11.08,229.12
1493,2023-11-07,1920,RJ,Moda,1314.1,1,Boleto,Entregue,84.57,1398.6699999999998
1494,2023-08-15,1328,RS,Beleza,377.62,3,Cartão de Crédito,Entregue,62.49,1195.3500000000001
1495,2023-06-19,1961,PE,Moda,340.91,1,Pix,Entregue,27.72,368.63
1496,2023-02-03,1462,BA,Esporte,1111.97,4,Cartão de Crédito,Cancelado,45.31,4493.1900000000005
1497,2023-09-08,1945,SP,Moda,500.42,1,Cartão de Crédito,Cancelado,34.74,535.16
1498,2023-09-04,1962,PR,Eletrônicos,773.89,1,Boleto,Entregue,106.56,880.45
1499,2023-09-26,1560,BA,Eletrônicos,268.89,1,Cartão de Crédito,Entregue,63.01,331.9
1500,2023-05-21,1803,RS,Beleza,1440.83,3,Pix,Entregue,71.94,4394.429999999999
